date,y_true,y_pred,pos,r_gross,cost,r_net,model,H,strategy,tau,phase,allow_short,tc_bps,use_non_overlapping,is_baseline,ref_model
2025-01-31,0.0057048369663164,5.7713983551366255e-05,1,0.0057048369663164,0.0,0.0057048369663164,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-02-03,-0.0094953467514162,1.876379974419251e-05,1,-0.0094953467514162,0.0,-0.0094953467514162,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-02-04,-0.0035260313047071,7.775756967021152e-05,1,-0.0035260313047071,0.0,-0.0035260313047071,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-02-05,0.0010219724956925,0.0002437859366182,1,0.0010219724956925,0.0,0.0010219724956925,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-02-06,0.0032447995836255,4.485244971874636e-06,1,0.0032447995836255,0.0,0.0032447995836255,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-02-07,0.00258828023955,0.0001462544896639,1,0.00258828023955,0.0,0.00258828023955,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-02-10,-0.0033290210141609,-6.085639142838772e-06,-1,0.0033290210141609,0.0002,0.0031290210141609,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-02-11,-0.0001852709593066,0.0001135035709012,1,-0.0001852709593066,0.0002,-0.00038527095930660003,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-02-12,-0.005853675251461,5.529039117391221e-05,1,-0.005853675251461,0.0,-0.005853675251461,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-02-13,-0.0056069673105625,7.859843026380986e-05,1,-0.0056069673105625,0.0,-0.0056069673105625,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-02-14,-0.0013128283956085,0.0001013779765344,1,-0.0013128283956085,0.0,-0.0013128283956085,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-02-17,0.0044939688028264,0.0002402055251877,1,0.0044939688028264,0.0,0.0044939688028264,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-02-18,0.0011203436892142,-3.263537655584514e-05,-1,-0.0011203436892142,0.0002,-0.0013203436892142001,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-02-19,-0.0074927764613317,-6.288570875767618e-05,-1,0.0074927764613317,0.0,0.0074927764613317,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-02-20,0.0022537336988097,3.260635639890097e-05,1,0.0022537336988097,0.0002,0.0020537336988097,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-02-21,-9.380423063998222e-05,0.0004182434349786,1,-9.380423063998222e-05,0.0,-9.380423063998222e-05,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-02-24,-0.0027241574312295,7.978370558703318e-05,1,-0.0027241574312295,0.0,-0.0027241574312295,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-02-25,0.0010341748677094,7.543931860709563e-05,1,0.0010341748677094,0.0,0.0010341748677094,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-02-26,0.0076757841995345,-3.58999955096806e-07,-1,-0.0076757841995345,0.0002,-0.0078757841995345,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-02-27,0.0034442668445429,0.0004093314055353,1,0.0034442668445429,0.0002,0.0032442668445429,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-02-28,-0.008023928103567,-0.0001408275566063,-1,0.008023928103567,0.0002,0.007823928103567,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-03,-0.0095064013014303,0.0001494231255492,1,-0.0095064013014303,0.0002,-0.0097064013014303,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-04,-0.0137118888005769,-0.0004378961166366,-1,0.0137118888005769,0.0002,0.0135118888005769,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-05,-0.0023037061445689,0.0009444657480344,1,-0.0023037061445689,0.0002,-0.0025037061445689,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-06,-0.0021164029063776,0.0014000968076288,1,-0.0021164029063776,0.0,-0.0021164029063776,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-07,0.0012511430340982,-0.0003887318307533,-1,-0.0012511430340982,0.0002,-0.0014511430340982002,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-10,-0.0065618299713365,0.0004818486922886,1,-0.0065618299713365,0.0002,-0.0067618299713364995,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-11,0.0030932842451187,0.000501740258187,1,0.0030932842451187,0.0,0.0030932842451187,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-12,0.0021210960517015,-0.0003281087556388,-1,-0.0021210960517015,0.0002,-0.0023210960517015,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-13,-0.0010599856448987,-0.0002258957974845,-1,0.0010599856448987,0.0,0.0010599856448987,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-14,-0.0033801760900695,-0.0002471846237313,-1,0.0033801760900695,0.0,0.0033801760900695,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-17,-0.0012584097299805,-0.0002266006631543,-1,0.0012584097299805,0.0,0.0012584097299805,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-18,0.0018386805392989,-0.0001494290772825,-1,-0.0018386805392989,0.0,-0.0018386805392989,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-19,0.0040524949324094,-0.0001774304255377,-1,-0.0040524949324094,0.0,-0.0040524949324094,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-20,0.002308359205255,-4.673536386690103e-05,-1,-0.002308359205255,0.0,-0.002308359205255,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-21,0.0016318698125834,-0.0001194086944451,-1,-0.0016318698125834,0.0,-0.0016318698125834,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-24,-0.0007676070229143,-0.000203676361707,-1,0.0007676070229143,0.0,0.0007676070229143,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-25,0.003545253557597,-6.578105239896104e-05,-1,-0.003545253557597,0.0,-0.003545253557597,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-26,-0.0021064733947646,-0.0001004646255751,-1,0.0021064733947646,0.0,0.0021064733947646,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-27,-0.0027835118994277,-6.612240395043045e-05,-1,0.0027835118994277,0.0,0.0027835118994277,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-28,0.0016326534238855,8.087822061497718e-05,1,0.0016326534238855,0.0002,0.0014326534238855,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-03-31,0.0004796853356241,-0.000382008642191,-1,-0.0004796853356241,0.0002,-0.0006796853356241,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-01,-0.0043254741348057,0.0002166738267987,1,-0.0043254741348057,0.0002,-0.004525474134805699,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-02,-0.0169034527897471,-9.534951095702128e-05,-1,0.0169034527897471,0.0002,0.0167034527897471,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-03,0.0092642917220322,0.0047394414432346,1,0.0092642917220322,0.0002,0.0090642917220322,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-04,0.0023269353140635,0.0061148386448621,1,0.0023269353140635,0.0,0.0023269353140635,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-07,-0.0029095161636316,0.0005611090455204,1,-0.0029095161636316,0.0,-0.0029095161636316,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-08,-0.0005829204478677,8.818780042929575e-05,1,-0.0005829204478677,0.0,-0.0005829204478677,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-09,-0.0199250837732591,-0.0020480344537645,-1,0.0199250837732591,0.0002,0.0197250837732591,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-10,-0.0076628727455698,0.0009418194531463,1,-0.0076628727455698,0.0002,-0.0078628727455698,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-11,-0.0046059959271946,0.000331735383952,1,-0.0046059959271946,0.0,-0.0046059959271946,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-14,0.0057042936762572,0.0009596555610187,1,0.0057042936762572,0.0,0.0057042936762572,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-15,-0.0083170978960627,0.0003176531754434,1,-0.0083170978960627,0.0,-0.0083170978960627,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-16,0.0,0.0009561128099448,1,0.0,0.0,0.0,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-17,-0.0111303385211956,1.823978527681902e-05,1,-0.0111303385211956,0.0,-0.0111303385211956,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-21,0.0064908950002369,0.0005054165958426,1,0.0064908950002369,0.0,0.0064908950002369,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-22,0.009257461967902,0.0003624553792178,1,0.009257461967902,0.0,0.009257461967902,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-23,-0.0046180184469433,-0.0001178693346446,-1,0.0046180184469433,0.0002,0.0044180184469433,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-24,0.0009052049901479,5.652412255585659e-06,1,0.0009052049901479,0.0002,0.0007052049901479,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-25,-0.0046352360298991,-0.0004656587552744,-1,0.0046352360298991,0.0002,0.0044352360298991,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-28,0.002320303689177,0.0003770122712012,1,0.002320303689177,0.0002,0.002120303689177,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-29,0.0023149323407221,-0.0005000655073672,-1,-0.0023149323407221,0.0002,-0.0025149323407221,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-04-30,0.0078109750223562,9.927346400218084e-05,1,0.0078109750223562,0.0002,0.0076109750223562,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-01,-0.0021969251895894,0.0003651433507911,1,-0.0021969251895894,0.0,-0.0021969251895894,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-02,-0.002001401648755,-4.883966175839305e-05,-1,0.002001401648755,0.0002,0.001801401648755,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-05,-0.0059275805247338,-2.472996493452229e-05,-1,0.0059275805247338,0.0,0.0059275805247338,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-06,0.0037214023334737,-0.0001101425368688,-1,-0.0037214023334737,0.0,-0.0037214023334737,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-07,0.0102872317950568,-0.0001283493766095,-1,-0.0102872317950568,0.0,-0.0102872317950568,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-08,-0.0029853738960241,-3.67742104572244e-05,-1,0.0029853738960241,0.0,0.0029853738960241,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-09,0.0143474484081416,-0.00028116806061,-1,-0.0143474484081416,0.0,-0.0143474484081416,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-12,-0.0077913506229885,-0.000203213567147,-1,0.0077913506229885,0.0,0.0077913506229885,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-13,0.0003959612009758,-2.3286986106541008e-05,-1,-0.0003959612009758,0.0,-0.0003959612009758,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-14,-0.0015847863855711,-8.17531836219132e-05,-1,0.0015847863855711,0.0,0.0015847863855711,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-15,0.0020795175093022,-1.154261644842336e-05,-1,-0.0020795175093022,0.0,-0.0020795175093022,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-16,-0.0065502417607188,2.230571953987237e-05,1,-0.0065502417607188,0.0002,-0.006750241760718799,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-19,-0.0030915008416743,0.0001235277595696,1,-0.0030915008416743,0.0,-0.0030915008416743,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-20,-0.0056089890641821,3.1861178285907954e-05,1,-0.0056089890641821,0.0,-0.0056089890641821,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-21,0.0040096284673598,7.026131061138585e-05,1,0.0040096284673598,0.0,0.0040096284673598,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-22,-0.0085397615481337,4.525457552517764e-05,1,-0.0085397615481337,0.0,-0.0085397615481337,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-23,0.0,-0.0002344390959478,-1,-0.0,0.0002,-0.0002,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-26,0.0041282845722516,-0.0001633499196032,-1,-0.0041282845722516,0.0,-0.0041282845722516,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-27,0.0036108364207034,-0.000168169819517,-1,-0.0036108364207034,0.0,-0.0036108364207034,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-28,-0.006025324515221,-8.495969814248383e-05,-1,0.006025324515221,0.0,0.006025324515221,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-29,0.0005034993309127,-0.0003882187302224,-1,-0.0005034993309127,0.0,-0.0005034993309127,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-05-30,-0.0062613817974677,-4.738870120490901e-05,-1,0.0062613817974677,0.0,0.0062613817974677,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-02,0.0052541294963539,-6.635759928030893e-05,-1,-0.0052541294963539,0.0,-0.0052541294963539,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-03,-0.0044440028697678,-3.4016389690805227e-05,-1,0.0044440028697678,0.0,0.0044440028697678,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-04,-0.0005062522256658,-3.8526039134012535e-05,-1,0.0005062522256658,0.0,0.0005062522256658,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-05,0.0045470699271854,-2.37532894971082e-05,-1,-0.0045470699271854,0.0,-0.0045470699271854,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-06,-0.0025235969583397,-1.0903532711381558e-05,-1,0.0025235969583397,0.0,0.0025235969583397,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-09,0.0016158355363797,-1.8297545466339216e-05,-1,-0.0016158355363797,0.0,-0.0016158355363797,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-10,-0.0047539663700399,-0.0001485694228904,-1,0.0047539663700399,0.0,0.0047539663700399,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-11,-0.0072246562018865,-7.962049858178943e-05,-1,0.0072246562018865,0.0,0.0072246562018865,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-12,0.0026517098658906,-0.0001406459778081,-1,-0.0026517098658906,0.0,-0.0026517098658906,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-13,-0.0018350499593342,-0.0002618693979457,-1,0.0018350499593342,0.0,0.0018350499593342,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-16,0.0083325347470317,-0.0001169110037153,-1,-0.0083325347470317,0.0,-0.0083325347470317,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-17,0.0008092252110625,-0.0001495486067142,-1,-0.0008092252110625,0.0,-0.0008092252110625,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-18,0.0,-7.026612001936883e-05,-1,-0.0,0.0,-0.0,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-19,-0.00192298019887,-0.0001080876027117,-1,0.00192298019887,0.0,0.00192298019887,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-20,-0.0029422229919644,-2.0756520825671032e-05,-1,0.0029422229919644,0.0,0.0029422229919644,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-23,-0.0057061495768548,0.0001801246544346,1,-0.0057061495768548,0.0002,-0.0059061495768547995,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-24,-0.0018410560585282,4.942062514601275e-05,1,-0.0018410560585282,0.0,-0.0018410560585282,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-25,-0.0054406539789999,-5.806385161122307e-05,-1,0.0054406539789999,0.0002,0.005240653978999901,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-26,0.0025700348250401,-0.0002531550999265,-1,-0.0025700348250401,0.0,-0.0025700348250401,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-27,-0.005353111403652,-0.00022315516253,-1,0.005353111403652,0.0,0.005353111403652,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-06-30,-0.0006195147332892,-0.0001717875275062,-1,0.0006195147332892,0.0,0.0006195147332892,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-01,-0.0004132231463751,-6.697461503790691e-05,-1,0.0004132231463751,0.0,0.0004132231463751,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-02,0.0041245676125845,-0.0001517287892056,-1,-0.0041245676125845,0.0,-0.0041245676125845,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-03,-0.0022664066567532,-0.0001950857695192,-1,0.0022664066567532,0.0,0.0022664066567532,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-04,0.0053487064360018,-6.263951945584267e-05,-1,-0.0053487064360018,0.0,-0.0053487064360018,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-07,0.0004102564160106,-4.425882798386738e-05,-1,-0.0004102564160106,0.0,-0.0004102564160106,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-08,0.0004100881747026,-5.593197784037329e-05,-1,-0.0004100881747026,0.0,-0.0004100881747026,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-09,0.0009220839749692,-0.0001048864432959,-1,-0.0009220839749692,0.0,-0.0009220839749692,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-10,0.0020460365193963,-0.0001224256993737,-1,-0.0020460365193963,0.0,-0.0020460365193963,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-11,0.0023477783458165,-8.931921183830127e-05,-1,-0.0023477783458165,0.0,-0.0023477783458165,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-14,0.0054906086080785,-9.3575959908776e-05,-1,-0.0054906086080785,0.0,-0.0054906086080785,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-15,-0.0023349079183061,6.32598384981975e-05,1,-0.0023349079183061,0.0002,-0.0025349079183061003,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-16,0.0034496787456843,-6.160970951896161e-05,-1,-0.0034496787456843,0.0002,-0.0036496787456843003,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-17,-0.0025353697471599,-0.0001197968667838,-1,0.0025353697471599,0.0,0.0025353697471599,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-18,-0.0064177880341134,-7.84669173299335e-05,-1,0.0064177880341134,0.0,0.0064177880341134,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-21,-0.004712157868977,4.3690244638128206e-05,1,-0.004712157868977,0.0002,-0.004912157868977,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-22,-0.00184994914013,-1.603080818313174e-05,-1,0.00184994914013,0.0002,0.00164994914013,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-23,0.0017472639215769,-0.000294411642244,-1,-0.0017472639215769,0.0,-0.0017472639215769,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-24,0.0026663947702045,-0.0002133275556843,-1,-0.0026663947702045,0.0,-0.0026663947702045,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-25,0.010088229441143,-0.0001189295871881,-1,-0.010088229441143,0.0,-0.010088229441143,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-28,0.0026326463159973,0.0003662106464616,1,0.0026326463159973,0.0002,0.0024326463159973,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-29,0.0093604427595632,-0.0001652329810895,-1,-0.0093604427595632,0.0002,-0.009560442759563201,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-30,0.0015015769376267,0.000358428369509,1,0.0015015769376267,0.0002,0.0013015769376266998,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-07-31,-0.0083371483866621,-7.355292473221198e-05,-1,0.0083371483866621,0.0002,0.0081371483866621,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-01,-0.0036378374799488,-0.0006852491060271,-1,0.0036378374799488,0.0,0.0036378374799488,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-04,0.0,-0.0003037803980987,-1,-0.0,0.0,-0.0,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-05,-0.0060926264825722,-6.0399015637813136e-05,-1,0.0060926264825722,0.0,0.0060926264825722,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-06,0.0022382754283007,-4.155045098741539e-05,-1,-0.0022382754283007,0.0,-0.0022382754283007,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-07,-0.0022382754283007,-0.000172362284502,-1,0.0022382754283007,0.0,0.0022382754283007,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-08,0.0034570446224302,-0.0002165592450182,-1,-0.0034570446224302,0.0,-0.0034570446224302,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-11,-0.0042722066810192,-7.211111369542778e-05,-1,0.0042722066810192,0.0,0.0042722066810192,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-12,-0.0026538751924007,-5.698753739125095e-05,-1,0.0026538751924007,0.0,0.0026538751924007,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-13,0.0041817593704536,-0.0001328267680946,-1,-0.0041817593704536,0.0,-0.0041817593704536,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-14,-0.0040795569072855,-3.066127828788012e-05,-1,0.0040795569072855,0.0,0.0040795569072855,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-15,0.0032649758623453,-0.0001532064488856,-1,-0.0032649758623453,0.0,-0.0032649758623453,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-18,0.0009163570360719,-9.851196955423802e-05,-1,-0.0009163570360719,0.0,-0.0009163570360719,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-19,-0.0004071661294036,-6.55218173051253e-05,-1,0.0004071661294036,0.0,0.0004071661294036,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-20,0.0040642201848815,-7.93160215835087e-05,-1,-0.0040642201848815,0.0,-0.0040642201848815,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-21,-0.0091678344064405,-6.295304046943784e-05,-1,0.0091678344064405,0.0,0.0091678344064405,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-22,0.0072393892515805,-0.0001238736294908,-1,-0.0072393892515805,0.0,-0.0072393892515805,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-25,-0.0021357750300214,0.0003625343961175,1,-0.0021357750300214,0.0002,-0.0023357750300214003,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-26,0.0001018070756799,-9.362687706016004e-05,-1,-0.0001018070756799,0.0002,-0.00030180707567990003,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-27,-0.0042848463843769,-7.349483348662034e-05,-1,0.0042848463843769,0.0,0.0042848463843769,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-28,-0.0004090397848219,-0.0001097896165447,-1,0.0004090397848219,0.0,0.0004090397848219,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-08-29,0.0,-9.250074799638242e-05,-1,-0.0,0.0,-0.0,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-01,0.0064230225406278,-0.0001273106609005,-1,-0.0064230225406278,0.0,-0.0064230225406278,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-02,-0.0026457733964502,-0.0002794959873426,-1,0.0026457733964502,0.0,0.0026457733964502,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-03,0.0021375141733113,-0.0001092770835384,-1,-0.0021375141733113,0.0,-0.0021375141733113,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-04,-0.0059147633174889,-0.0002824875991791,-1,0.0059147633174889,0.0,0.0059147633174889,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-05,-0.0032783555640092,-0.0001018329130602,-1,0.0032783555640092,0.0,0.0032783555640092,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-08,0.0034828963706132,-9.229016723111272e-05,-1,-0.0034828963706132,0.0,-0.0034828963706132,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-09,-0.0001022651736839,-7.879439363023266e-05,-1,0.0001022651736839,0.0,0.0001022651736839,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-10,-0.0025600341665761,-9.905304614221676e-05,-1,0.0025600341665761,0.0,0.0025600341665761,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-11,0.000205044085197,-0.000196306136786,-1,-0.000205044085197,0.0,-0.000205044085197,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-12,-0.0025660778771614,-0.0001077365595847,-1,0.0025660778771614,0.0,0.0025660778771614,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-15,-0.0069097371807416,-0.0001255095266969,-1,0.0069097371807416,0.0,0.0069097371807416,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-16,0.0024806214270762,-0.0002512997598387,-1,-0.0024806214270762,0.0,-0.0024806214270762,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-17,0.0049428583799144,-0.0001156199577962,-1,-0.0049428583799144,0.0,-0.0049428583799144,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-18,0.0029745137065511,-0.0002029569586738,-1,-0.0029745137065511,0.0,-0.0029745137065511,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-19,-0.0030772411194508,-0.0001363382325507,-1,0.0030772411194508,0.0,0.0030772411194508,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-22,-0.0008221994296686,-0.0001617016241652,-1,0.0008221994296686,0.0,0.0008221994296686,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-23,0.0062522624620884,-0.0001017307222355,-1,-0.0062522624620884,0.0,-0.0062522624620884,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-24,0.0069239661610005,-9.260237129637972e-05,-1,-0.0069239661610005,0.0,-0.0069239661610005,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-25,-0.0040671128762586,-6.462990859290585e-05,-1,0.0040671128762586,0.0,0.0040671128762586,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-26,-0.0024482313564906,-9.678377682575956e-05,-1,0.0024482313564906,0.0,0.0024482313564906,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-29,-0.0013286322154799,-0.0001272178342333,-1,0.0013286322154799,0.0,0.0013286322154799,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-09-30,-0.0007161491942477,-0.000118587486213,-1,0.0007161491942477,0.0,0.0007161491942477,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-10-01,0.001431785885833,-0.0001173270575236,-1,-0.001431785885833,0.0,-0.001431785885833,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-10-02,-0.0013294474525453,-0.0001466600078856,-1,0.0013294474525453,0.0,0.0013294474525453,XGBoost,1,model,0.0,0,True,1.0,True,False,
2025-10-03,0.0039830517857604,-0.0002176866109948,-1,-0.0039830517857604,0.0,-0.0039830517857604,XGBoost,1,model,0.0,0,True,1.0,True,False,
