model,H,strategy,tau,phase,use_non_overlapping,regime,n_obs,mean_log_ret,std_log_ret,sharpe_ann,max_drawdown,hit_rate
Lasso,20,model,0.0005,9,TRUE,low,10,0.004741604,0.016579311,1.015182397,-0.015116503,0.6
Lasso,20,model,0.0005,9,TRUE,mid,23,-0.00301261,0.017899981,-0.597414282,-0.086204098,0.304347826
Lasso,20,model,0.0005,10,TRUE,high,16,-0.000594445,0.019167863,-0.110083682,-0.080066859,0.375
Lasso,20,model,0.0005,10,TRUE,low,11,0.004250513,0.015830408,0.953091401,-0.014640597,0.545454545
Lasso,20,model,0.0005,10,TRUE,mid,24,-4.79E-05,0.021892309,-0.007761371,-0.070998197,0.333333333
Lasso,20,model,0.0005,11,TRUE,high,18,-0.00316746,0.020744896,-0.541982378,-0.131960878,0.388888889
Lasso,20,model,0.0005,11,TRUE,low,10,0.004330792,0.015180886,1.012640984,-0.012653447,0.6
Lasso,20,model,0.0005,11,TRUE,mid,23,0.002240795,0.018705206,0.425230901,-0.050233752,0.391304348
Lasso,20,model,0.0005,12,TRUE,high,18,-0.001793088,0.0236143,-0.269532939,-0.160312173,0.388888889
Lasso,20,model,0.0005,12,TRUE,low,9,0.002729165,0.014931573,0.648798116,-0.013183218,0.555555556
Lasso,20,model,0.0005,12,TRUE,mid,24,0.001528515,0.017183121,0.315756864,-0.047081498,0.416666667
Lasso,20,model,0.0005,13,TRUE,high,17,-0.00166233,0.025158904,-0.234536664,-0.151535343,0.411764706
Lasso,20,model,0.0005,13,TRUE,low,9,0.00363812,0.014696126,0.878738072,-0.013737565,0.555555556
Lasso,20,model,0.0005,13,TRUE,mid,25,0.000453126,0.015706293,0.102407179,-0.051486054,0.36
Lasso,20,model,0.0005,14,TRUE,high,17,-0.002578485,0.025222927,-0.362872783,-0.16177677,0.352941176
Lasso,20,model,0.0005,14,TRUE,low,11,0.000260896,0.011836582,0.078239654,-0.013517428,0.454545455
Lasso,20,model,0.0005,14,TRUE,mid,23,0.001999863,0.016585077,0.428023797,-0.054686786,0.391304348
Lasso,20,model,0.0005,15,TRUE,high,18,-0.003706588,0.025484059,-0.516286781,-0.188259032,0.333333333
Lasso,20,model,0.0005,15,TRUE,low,11,0.001726782,0.015936822,0.384610395,-0.019848053,0.363636364
Lasso,20,model,0.0005,15,TRUE,mid,22,0.002712369,0.015181348,0.634196366,-0.044604849,0.363636364
Lasso,20,model,0.0005,16,TRUE,high,19,-0.004263171,0.026425118,-0.572665535,-0.19903153,0.263157895
Lasso,20,model,0.0005,16,TRUE,low,11,0.001446654,0.015620759,0.328736475,-0.024044858,0.363636364
Lasso,20,model,0.0005,16,TRUE,mid,21,0.003224214,0.01395312,0.820233997,-0.043819913,0.476190476
Lasso,20,model,0.0005,17,TRUE,high,19,-0.003830607,0.024863213,-0.546884505,-0.185555641,0.263157895
Lasso,20,model,0.0005,17,TRUE,low,11,0.001045478,0.014566112,0.254774849,-0.021476765,0.454545455
Lasso,20,model,0.0005,17,TRUE,mid,21,0.003274194,0.013168652,0.882568441,-0.040203327,0.380952381
Lasso,20,model,0.0005,18,TRUE,high,20,-0.003789163,0.026507703,-0.507407055,-0.190833427,0.3
Lasso,20,model,0.0005,18,TRUE,low,11,0.002259781,0.015644336,0.512736703,-0.017610662,0.636363636
Lasso,20,model,0.0005,18,TRUE,mid,19,0.002836048,0.012808407,0.78596604,-0.037362434,0.368421053
Lasso,20,model,0.0005,19,TRUE,high,19,6.23E-05,0.020909196,0.010580802,-0.130241417,0.315789474
Lasso,20,model,0.0005,19,TRUE,low,12,0.004224889,0.014874529,1.008224851,-0.01891635,0.666666667
Lasso,20,model,0.0005,19,TRUE,mid,19,-0.002372794,0.019406551,-0.434007313,-0.099238284,0.315789474
Lasso,20,model,0.001,0,TRUE,high,20,0.000757995,0.003902044,0.689539899,-0.002068478,0.05
Lasso,20,model,0.001,0,TRUE,low,12,0,0,,0,0
Lasso,20,model,0.001,0,TRUE,mid,19,0,0,,0,0
Lasso,20,model,0.001,1,TRUE,high,21,0.000536075,0.002809575,0.677282498,-0.00137017,0.047619048
Lasso,20,model,0.001,1,TRUE,low,12,0,0,,0,0
Lasso,20,model,0.001,1,TRUE,mid,18,0,0,,0,0
Lasso,20,model,0.001,2,TRUE,high,22,0.000611529,0.002389584,0.908405855,-1.00E-04,0.090909091
Lasso,20,model,0.001,2,TRUE,low,12,0,0,,0,0
Lasso,20,model,0.001,2,TRUE,mid,17,0,0,,0,0
Lasso,20,model,0.001,3,TRUE,high,22,0.001305802,0.004982195,0.930340164,-1.00E-04,0.090909091
Lasso,20,model,0.001,3,TRUE,low,12,0,0,,0,0
Lasso,20,model,0.001,3,TRUE,mid,17,0,0,,0,0
Lasso,20,model,0.001,4,TRUE,high,22,0.000768212,0.008281238,0.329284161,-0.017032427,0.045454545
Lasso,20,model,0.001,4,TRUE,low,11,0,0,,0,0
Lasso,20,model,0.001,4,TRUE,mid,18,0,0,,0,0
Lasso,20,model,0.001,5,TRUE,high,22,0.000735843,0.011124358,0.234798732,-0.026789919,0.045454545
Lasso,20,model,0.001,5,TRUE,low,11,0,0,,0,0
Lasso,20,model,0.001,5,TRUE,mid,18,0,0,,0,0
Lasso,20,model,0.001,6,TRUE,high,22,-8.37E-05,0.009650539,-0.030769538,-0.031716688,0.045454545
Lasso,20,model,0.001,6,TRUE,low,11,0,0,,0,0
Lasso,20,model,0.001,6,TRUE,mid,18,0,0,,0,0
Lasso,20,model,0.001,7,TRUE,high,20,0.000394162,0.009405131,0.148763029,-0.024541603,0.05
Lasso,20,model,0.001,7,TRUE,low,11,0,0,,0,0
Lasso,20,model,0.001,7,TRUE,mid,20,0,0,,0,0
Lasso,20,model,0.001,8,TRUE,high,18,-0.000791119,0.010729427,-0.261728345,-0.037031154,0.055555556
Lasso,20,model,0.001,8,TRUE,low,11,0,0,,0,0
Lasso,20,model,0.001,8,TRUE,mid,22,0,0,,0,0
Lasso,20,model,0.001,9,TRUE,high,18,-0.001795831,0.017217007,-0.370248289,-0.062047732,0.055555556
Lasso,20,model,0.001,9,TRUE,low,10,0,0,,0,0
Lasso,20,model,0.001,9,TRUE,mid,23,0,0,,0,0
Lasso,20,model,0.001,10,TRUE,high,16,-0.001791733,0.013653661,-0.465810649,-0.048113758,0.0625
Lasso,20,model,0.001,10,TRUE,low,11,0,0,,0,0
Lasso,20,model,0.001,10,TRUE,mid,24,0,0,,0,0
Lasso,20,model,0.001,11,TRUE,high,18,-0.00196567,0.013232459,-0.527297013,-0.051196285,0.055555556
Lasso,20,model,0.001,11,TRUE,low,10,0,0,,0,0
Lasso,20,model,0.001,11,TRUE,mid,23,0,0,,0,0
Lasso,20,model,0.001,12,TRUE,high,18,-0.002244698,0.015492872,-0.514293788,-0.059396596,0.055555556
Lasso,20,model,0.001,12,TRUE,low,9,0,0,,0,0
Lasso,20,model,0.001,12,TRUE,mid,24,0,0,,0,0
Lasso,20,model,0.001,13,TRUE,high,17,0.000790995,0.003287214,0.854143756,-1.00E-04,0.058823529
Lasso,20,model,0.001,13,TRUE,low,9,0,0,,0,0
Lasso,20,model,0.001,13,TRUE,mid,25,0,0,,0,0
Lasso,20,model,0.001,14,TRUE,high,17,-0.000628216,0.002564545,-0.869528488,-0.010622844,0
Lasso,20,model,0.001,14,TRUE,low,11,0,0,,0,0
Lasso,20,model,0.001,14,TRUE,mid,23,0,0,,0,0
Lasso,20,model,0.001,15,TRUE,high,18,-0.001048093,0.004421788,-0.841370316,-0.018688832,0
Lasso,20,model,0.001,15,TRUE,low,11,0,0,,0,0
Lasso,20,model,0.001,15,TRUE,mid,22,0,0,,0,0
Lasso,20,model,0.001,16,TRUE,high,19,0.001033899,0.013029502,0.281666846,-0.027789803,0.052631579
Lasso,20,model,0.001,16,TRUE,low,11,0,0,,0,0
Lasso,20,model,0.001,16,TRUE,mid,21,0,0,,0,0
Lasso,20,model,0.001,17,TRUE,high,19,0.000471451,0.010306725,0.162368333,-0.025852304,0.052631579
Lasso,20,model,0.001,17,TRUE,low,11,0,0,,0,0
Lasso,20,model,0.001,17,TRUE,mid,21,0,0,,0,0
Lasso,20,model,0.001,18,TRUE,high,20,0.000398573,0.006267898,0.225720714,-0.014886935,0.05
Lasso,20,model,0.001,18,TRUE,low,11,0,0,,0,0
Lasso,20,model,0.001,18,TRUE,mid,19,0,0,,0,0
Lasso,20,model,0.001,19,TRUE,high,19,0.00057247,0.006175598,0.329047624,-0.012317824,0.052631579
Lasso,20,model,0.001,19,TRUE,low,12,0,0,,0,0
Lasso,20,model,0.001,19,TRUE,mid,19,0,0,,0,0
LightGBM,20,model,0,0,TRUE,high,20,0.011492945,0.017966093,2.270716666,-0.021323389,0.65
LightGBM,20,model,0,0,TRUE,low,12,0.006726288,0.015351644,1.555270078,-0.024398324,0.666666667
LightGBM,20,model,0,0,TRUE,mid,19,0.007711433,0.017224815,1.589153305,-0.032783343,0.684210526
LightGBM,20,model,0,1,TRUE,high,21,0.010637989,0.017359043,2.175299355,-0.022523823,0.666666667
LightGBM,20,model,0,1,TRUE,low,12,0.006425368,0.01596389,1.428711492,-0.026824034,0.666666667
LightGBM,20,model,0,1,TRUE,mid,18,0.010588788,0.016966272,2.21536406,-0.022059561,0.666666667
LightGBM,20,model,0,2,TRUE,high,22,0.009393903,0.019049672,1.750426252,-0.028516528,0.681818182
LightGBM,20,model,0,2,TRUE,low,12,0.00553878,0.015669951,1.254676379,-0.02849086,0.666666667
LightGBM,20,model,0,2,TRUE,mid,17,0.010323986,0.017276426,2.121186104,-0.014535149,0.764705882
LightGBM,20,model,0,3,TRUE,high,22,0.012986061,0.024338866,1.893923157,-0.031785517,0.772727273
LightGBM,20,model,0,3,TRUE,low,12,0.005165569,0.016694662,1.098312272,-0.032464386,0.666666667
LightGBM,20,model,0,3,TRUE,mid,17,0.006107187,0.013703694,1.581935609,-0.019844868,0.647058824
LightGBM,20,model,0,4,TRUE,high,22,0.010585719,0.023164053,1.622150374,-0.054875026,0.681818182
LightGBM,20,model,0,4,TRUE,low,11,0.002385119,0.017394679,0.486719775,-0.031682976,0.545454545
LightGBM,20,model,0,4,TRUE,mid,18,0.006351955,0.013597042,1.658243129,-0.024432105,0.722222222
LightGBM,20,model,0,5,TRUE,high,22,0.012093332,0.020805849,2.063221265,-0.026692593,0.727272727
LightGBM,20,model,0,5,TRUE,low,11,0.002978325,0.016718617,0.632349334,-0.03045538,0.545454545
LightGBM,20,model,0,5,TRUE,mid,18,0.005395306,0.015143642,1.264651867,-0.019435166,0.611111111
LightGBM,20,model,0,6,TRUE,high,22,0.011143703,0.020218049,1.956480642,-0.042345901,0.636363636
LightGBM,20,model,0,6,TRUE,low,11,0.003765222,0.01626089,0.821923714,-0.025972772,0.636363636
LightGBM,20,model,0,6,TRUE,mid,18,0.005585281,0.01762996,1.124550555,-0.032814961,0.555555556
LightGBM,20,model,0,7,TRUE,high,20,0.011775082,0.020945301,1.995549932,-0.026032824,0.65
LightGBM,20,model,0,7,TRUE,low,11,0.006184113,0.014699951,1.493299213,-0.042859356,0.636363636
LightGBM,20,model,0,7,TRUE,mid,20,0.004883661,0.016323319,1.061994653,-0.033024975,0.6
LightGBM,20,model,0,8,TRUE,high,18,0.012713277,0.021324817,2.116203599,-0.036934852,0.777777778
LightGBM,20,model,0,8,TRUE,low,11,0.004060133,0.015463883,0.931980954,-0.040173609,0.636363636
LightGBM,20,model,0,8,TRUE,mid,22,0.002594256,0.017572824,0.52403038,-0.04105618,0.590909091
LightGBM,20,model,0,9,TRUE,high,18,0.018297254,0.019528239,3.325891799,-0.012529138,0.722222222
LightGBM,20,model,0,9,TRUE,low,10,0.010254008,0.013427789,2.710656105,-0.025901423,0.8
LightGBM,20,model,0,9,TRUE,mid,23,0.002518754,0.019765993,0.452326816,-0.04232824,0.652173913
LightGBM,20,model,0,10,TRUE,high,16,0.007625674,0.022103543,1.224620686,-0.048018565,0.625
LightGBM,20,model,0,10,TRUE,low,11,0.012273722,0.010059247,4.331078733,-0.011334656,0.909090909
LightGBM,20,model,0,10,TRUE,mid,24,0.005946272,0.022935213,0.920295415,-0.036059057,0.625
LightGBM,20,model,0,11,TRUE,high,18,0.008529767,0.02208968,1.370670334,-0.0511014,0.722222222
LightGBM,20,model,0,11,TRUE,low,10,0.008913273,0.012617271,2.507593031,-0.025459636,0.8
LightGBM,20,model,0,11,TRUE,mid,23,0.00622189,0.019821505,1.114220125,-0.051091457,0.565217391
LightGBM,20,model,0,12,TRUE,high,18,0.007158973,0.023903886,1.063083697,-0.065376792,0.722222222
LightGBM,20,model,0,12,TRUE,low,9,0.009357446,0.011325383,2.932848946,-0.011066969,0.777777778
LightGBM,20,model,0,12,TRUE,mid,24,0.005466089,0.018138557,1.069693312,-0.055174507,0.625
LightGBM,20,model,0,13,TRUE,high,17,0.007235092,0.02598238,0.988440168,-0.054836995,0.647058824
LightGBM,20,model,0,13,TRUE,low,9,0.000681129,0.015110429,0.160006584,-0.043517254,0.555555556
LightGBM,20,model,0,13,TRUE,mid,25,0.010447799,0.014114912,2.627434698,-0.026562812,0.72
LightGBM,20,model,0,14,TRUE,high,17,0.008926071,0.025186493,1.257992037,-0.055305239,0.647058824
LightGBM,20,model,0,14,TRUE,low,11,0.00046604,0.011739854,0.14091124,-0.029540274,0.545454545
LightGBM,20,model,0,14,TRUE,mid,23,0.007800046,0.016254915,1.703325909,-0.034018835,0.739130435
LightGBM,20,model,0,15,TRUE,high,18,0.011487805,0.0240856,1.69303082,-0.053863013,0.666666667
LightGBM,20,model,0,15,TRUE,low,11,0.005861158,0.014706984,1.41463711,-0.018120805,0.636363636
LightGBM,20,model,0,15,TRUE,mid,22,0.008261329,0.014820386,1.978680555,-0.020481928,0.681818182
LightGBM,20,model,0,16,TRUE,high,19,0.0100709,0.026121258,1.368546169,-0.05833746,0.578947368
LightGBM,20,model,0,16,TRUE,low,11,0.000345459,0.015644843,0.078380946,-0.047042653,0.636363636
LightGBM,20,model,0,16,TRUE,mid,21,0.0087683,0.013670822,2.276701274,-0.019578313,0.80952381
LightGBM,20,model,0,17,TRUE,high,19,0.015006937,0.021580333,2.46842076,-0.025754885,0.684210526
LightGBM,20,model,0,17,TRUE,low,11,0.003331408,0.01412556,0.837158106,-0.023717799,0.636363636
LightGBM,20,model,0,17,TRUE,mid,21,0.008440746,0.013238808,2.263170153,-0.020841683,0.761904762
LightGBM,20,model,0,18,TRUE,high,20,0.01465645,0.023269989,2.23572239,-0.027710497,0.65
LightGBM,20,model,0,18,TRUE,low,11,0.010966125,0.010704781,3.636308262,-0.007601634,0.818181818
LightGBM,20,model,0,18,TRUE,mid,19,0.008566564,0.012424384,2.447468285,-0.024231501,0.684210526
LightGBM,20,model,0,19,TRUE,high,19,0.013669375,0.016584773,2.925663679,-0.012219051,0.736842105
LightGBM,20,model,0,19,TRUE,low,12,0.00959993,0.011722878,2.906826351,-0.007802594,0.666666667
LightGBM,20,model,0,19,TRUE,mid,19,0.008525992,0.018270319,1.656471849,-0.024246657,0.631578947
LightGBM,20,model,0.0005,0,TRUE,high,20,0.011487945,0.017963853,2.270011809,-0.021323389,0.65
LightGBM,20,model,0.0005,0,TRUE,low,12,0.005560673,0.015546434,1.269643702,-0.02449588,0.5
LightGBM,20,model,0.0005,0,TRUE,mid,19,0.007711433,0.017224815,1.589153305,-0.032783343,0.684210526
LightGBM,20,model,0.0005,1,TRUE,high,21,0.010637989,0.017359043,2.175299355,-0.022523823,0.666666667
LightGBM,20,model,0.0005,1,TRUE,low,12,0.006425368,0.01596389,1.428711492,-0.026824034,0.666666667
LightGBM,20,model,0.0005,1,TRUE,mid,18,0.010588788,0.016966272,2.21536406,-0.022059561,0.666666667
LightGBM,20,model,0.0005,2,TRUE,high,22,0.009393903,0.019049672,1.750426252,-0.028516528,0.681818182
LightGBM,20,model,0.0005,2,TRUE,low,12,0.004645512,0.015101943,1.091907846,-0.02849086,0.583333333
LightGBM,20,model,0.0005,2,TRUE,mid,17,0.010318104,0.017276882,2.119921492,-0.014535149,0.764705882
LightGBM,20,model,0.0005,3,TRUE,high,22,0.012986061,0.024338866,1.893923157,-0.031785517,0.772727273
LightGBM,20,model,0.0005,3,TRUE,low,12,0.00422068,0.016640474,0.900330692,-0.032464386,0.583333333
LightGBM,20,model,0.0005,3,TRUE,mid,17,0.006101304,0.013702526,1.580546614,-0.019844868,0.647058824
LightGBM,20,model,0.0005,4,TRUE,high,22,0.011610456,0.022086502,1.865982729,-0.054875026,0.681818182
LightGBM,20,model,0.0005,4,TRUE,low,11,0.003359108,0.016869678,0.706809543,-0.031682976,0.545454545
LightGBM,20,model,0.0005,4,TRUE,mid,18,0.006351955,0.013597042,1.658243129,-0.024432105,0.722222222
LightGBM,20,model,0.0005,5,TRUE,high,22,0.013332475,0.019437401,2.434769493,-0.026692593,0.727272727
LightGBM,20,model,0.0005,5,TRUE,low,11,0.004198402,0.015861906,0.939537103,-0.03045538,0.545454545
LightGBM,20,model,0.0005,5,TRUE,mid,18,0.005406417,0.015150516,1.266681339,-0.019435166,0.611111111
LightGBM,20,model,0.0005,6,TRUE,high,22,0.012114278,0.019057974,2.256347986,-0.027515948,0.636363636
LightGBM,20,model,0.0005,6,TRUE,low,11,0.006147371,0.012280654,1.776860046,-0.019878625,0.454545455
LightGBM,20,model,0.0005,6,TRUE,mid,18,0.005607503,0.017640966,1.128320413,-0.032718237,0.555555556
LightGBM,20,model,0.0005,7,TRUE,high,20,0.01427399,0.017823854,2.842686884,-0.008644973,0.65
LightGBM,20,model,0.0005,7,TRUE,low,11,0.004793593,0.012994887,1.309404799,-0.032326323,0.454545455
LightGBM,20,model,0.0005,7,TRUE,mid,20,0.004888661,0.01632625,1.062891101,-0.032928272,0.6
LightGBM,20,model,0.0005,8,TRUE,high,18,0.0111957,0.021196053,1.874914784,-0.036934852,0.722222222
LightGBM,20,model,0.0005,8,TRUE,low,11,0.003036699,0.013384983,0.80532122,-0.032851409,0.454545455
LightGBM,20,model,0.0005,8,TRUE,mid,22,0.00572814,0.01465928,1.387031144,-0.022428066,0.590909091
LightGBM,20,model,0.0005,9,TRUE,high,18,0.018297254,0.019528239,3.325891799,-0.012529138,0.722222222
LightGBM,20,model,0.0005,9,TRUE,low,10,0.009591202,0.010925371,3.116176873,-0.011334827,0.7
LightGBM,20,model,0.0005,9,TRUE,mid,23,0.004473339,0.017500092,0.907353956,-0.030918898,0.652173913
LightGBM,20,model,0.0005,10,TRUE,high,16,0.007625674,0.022103543,1.224620686,-0.048018565,0.625
LightGBM,20,model,0.0005,10,TRUE,low,11,0.008672232,0.010099198,3.048100481,-0.011433517,0.727272727
LightGBM,20,model,0.0005,10,TRUE,mid,24,0.005521006,0.022834338,0.858252501,-0.036155447,0.541666667
LightGBM,20,model,0.0005,11,TRUE,high,18,0.008529767,0.02208968,1.370670334,-0.0511014,0.722222222
LightGBM,20,model,0.0005,11,TRUE,low,10,0.008893273,0.012607186,2.50396779,-0.025459636,0.8
LightGBM,20,model,0.0005,11,TRUE,mid,23,0.006372231,0.019648501,1.151190941,-0.051186343,0.52173913
LightGBM,20,model,0.0005,12,TRUE,high,18,0.007158973,0.023903886,1.063083697,-0.065376792,0.722222222
LightGBM,20,model,0.0005,12,TRUE,low,9,0.010582853,0.009235545,4.067480542,-0.007836687,0.777777778
LightGBM,20,model,0.0005,12,TRUE,mid,24,0.005470256,0.018146559,1.070036635,-0.055174507,0.625
LightGBM,20,model,0.0005,13,TRUE,high,17,0.007235092,0.02598238,0.988440168,-0.054836995,0.647058824
LightGBM,20,model,0.0005,13,TRUE,low,9,0.006010327,0.00896829,2.378886465,-0.008801449,0.555555556
LightGBM,20,model,0.0005,13,TRUE,mid,25,0.007799416,0.013333611,2.076345299,-0.026562812,0.6
LightGBM,20,model,0.0005,14,TRUE,high,17,0.008131621,0.025249288,1.143176378,-0.055305239,0.588235294
LightGBM,20,model,0.0005,14,TRUE,low,11,0.001668779,0.009106994,0.650442556,-0.02042186,0.454545455
LightGBM,20,model,0.0005,14,TRUE,mid,23,0.004204505,0.014304292,1.043358919,-0.034115429,0.608695652
LightGBM,20,model,0.0005,15,TRUE,high,18,0.011493361,0.024098962,1.692910374,-0.053957622,0.666666667
LightGBM,20,model,0.0005,15,TRUE,low,11,0.005054773,0.011819098,1.518107682,-0.018120805,0.545454545
LightGBM,20,model,0.0005,15,TRUE,mid,22,0.00706184,0.012667857,1.978791331,-0.020481928,0.590909091
LightGBM,20,model,0.0005,16,TRUE,high,19,0.010076163,0.026121248,1.36926188,-0.05833746,0.578947368
LightGBM,20,model,0.0005,16,TRUE,low,11,0.002488474,0.013704856,0.644531009,-0.02466811,0.636363636
LightGBM,20,model,0.0005,16,TRUE,mid,21,0.00782343,0.013917146,1.995410682,-0.019578313,0.714285714
LightGBM,20,model,0.0005,17,TRUE,high,19,0.013909713,0.02179863,2.265031487,-0.025754885,0.631578947
LightGBM,20,model,0.0005,17,TRUE,low,11,0.00520959,0.011780874,1.569680583,-0.018529241,0.636363636
LightGBM,20,model,0.0005,17,TRUE,mid,21,0.007521837,0.011772087,2.268066182,-0.020841683,0.714285714
LightGBM,20,model,0.0005,18,TRUE,high,20,0.015486982,0.021602733,2.544739733,-0.015546018,0.6
LightGBM,20,model,0.0005,18,TRUE,low,11,0.007571942,0.011098266,2.421795179,-0.007601634,0.545454545
LightGBM,20,model,0.0005,18,TRUE,mid,19,0.006043882,0.012228102,1.754454698,-0.024231501,0.473684211
LightGBM,20,model,0.0005,19,TRUE,high,19,0.013664112,0.016582482,2.924941322,-0.012219051,0.736842105
LightGBM,20,model,0.0005,19,TRUE,low,12,0.008345966,0.01200354,2.468041757,-0.007802594,0.5
LightGBM,20,model,0.0005,19,TRUE,mid,19,0.008943317,0.017963835,1.76719643,-0.024246657,0.631578947
LightGBM,20,model,0.001,0,TRUE,high,20,0.011052654,0.018136452,2.163214233,-0.021323389,0.6
LightGBM,20,model,0.001,0,TRUE,low,12,0.005560673,0.015546434,1.269643702,-0.02449588,0.5
LightGBM,20,model,0.001,0,TRUE,mid,19,0.008129174,0.016418643,1.757496402,-0.024151697,0.631578947
LightGBM,20,model,0.001,1,TRUE,high,21,0.010633227,0.017357645,2.174500635,-0.022523823,0.666666667
LightGBM,20,model,0.001,1,TRUE,low,12,0.005589629,0.016026194,1.238049006,-0.026824034,0.583333333
LightGBM,20,model,0.001,1,TRUE,mid,18,0.010588788,0.016966272,2.21536406,-0.022059561,0.666666667
LightGBM,20,model,0.001,2,TRUE,high,22,0.009673192,0.018853512,1.821221601,-0.028450958,0.681818182
LightGBM,20,model,0.001,2,TRUE,low,12,0.003672738,0.014995183,0.869407616,-0.02849086,0.5
LightGBM,20,model,0.001,2,TRUE,mid,17,0.010318104,0.017276882,2.119921492,-0.014535149,0.764705882
LightGBM,20,model,0.001,3,TRUE,high,22,0.012986061,0.024338866,1.893923157,-0.031785517,0.772727273
LightGBM,20,model,0.001,3,TRUE,low,12,0.004474431,0.01653459,0.960571485,-0.032464386,0.583333333
LightGBM,20,model,0.001,3,TRUE,mid,17,0.006101304,0.013702526,1.580546614,-0.019844868,0.647058824
LightGBM,20,model,0.001,4,TRUE,high,22,0.012445935,0.021349523,2.069305543,-0.046072461,0.681818182
LightGBM,20,model,0.001,4,TRUE,low,11,0.007516856,0.010597766,2.517718659,-0.004645425,0.545454545
LightGBM,20,model,0.001,4,TRUE,mid,18,0.005730322,0.013618031,1.493653905,-0.024432105,0.666666667
LightGBM,20,model,0.001,5,TRUE,high,22,0.013332475,0.019437401,2.434769493,-0.026692593,0.727272727
LightGBM,20,model,0.001,5,TRUE,low,11,0.007612072,0.010337607,2.613774646,-0.010306914,0.545454545
LightGBM,20,model,0.001,5,TRUE,mid,18,0.0036126,0.014677073,0.873706827,-0.019435166,0.5
LightGBM,20,model,0.001,6,TRUE,high,22,0.0110267,0.018367921,2.130938204,-0.027515948,0.590909091
LightGBM,20,model,0.001,6,TRUE,low,11,0.006909462,0.01154566,2.124275173,-0.011726563,0.454545455
LightGBM,20,model,0.001,6,TRUE,mid,18,0.006602104,0.016711717,1.402318128,-0.032718237,0.555555556
LightGBM,20,model,0.001,7,TRUE,high,20,0.01427899,0.017822053,2.843970065,-0.008644973,0.65
LightGBM,20,model,0.001,7,TRUE,low,11,0.006897815,0.010697823,2.2887662,-0.009666887,0.454545455
LightGBM,20,model,0.001,7,TRUE,mid,20,0.00625479,0.01481987,1.498144205,-0.023147162,0.55
LightGBM,20,model,0.001,8,TRUE,high,18,0.0098094,0.021071325,1.652478682,-0.036934852,0.666666667
LightGBM,20,model,0.001,8,TRUE,low,11,0.003739706,0.012198191,1.088246671,-0.025343373,0.363636364
LightGBM,20,model,0.001,8,TRUE,mid,22,0.005723594,0.014659154,1.38594246,-0.022428066,0.590909091
LightGBM,20,model,0.001,9,TRUE,high,18,0.018297254,0.019528239,3.325891799,-0.012529138,0.722222222
LightGBM,20,model,0.001,9,TRUE,low,10,0.007070353,0.011443844,2.193079816,-0.011433688,0.5
LightGBM,20,model,0.001,9,TRUE,mid,23,0.004518212,0.01683299,0.952775644,-0.030918898,0.608695652
LightGBM,20,model,0.001,10,TRUE,high,16,0.007625674,0.022103543,1.224620686,-0.048018565,0.625
LightGBM,20,model,0.001,10,TRUE,low,11,0.008663142,0.010087036,3.048576519,-0.011433517,0.727272727
LightGBM,20,model,0.001,10,TRUE,mid,24,0.004687859,0.021962854,0.757654168,-0.036155447,0.458333333
